date,target,oil,gas,coal,corn,soybean,wheat,rice,usd_eur,usd_jpy,usd_cny,usd_index,usd_rub,cpi_china,cpi_us
24/07/2011,493,118.67,4.399,121.25,275.8518225,509.0755438,253.3436214,370.8194625,0.6966,78.53,6.4474,74.412,27.773,92.01404931,225.395
31/07/2011,492,116.74,4.145,121.05,268.9183835,501.7269253,252.9761905,378.2049869,0.6946,76.75,6.437,74.036,27.638,92.01404931,225.395
07/08/2011,492,109.37,3.941,120.65,269.9088748,499.2467666,248.5670194,358.1428162,0.7002,78.4,6.4406,74.802,28.07,92.27545286,226.106
14/08/2011,505,108.03,4.060,119.55,267.5316957,481.0589359,241.2184009,358.6939747,0.7018,76.69,6.3897,74.743,29.199,92.27545286,226.106
21/08/2011,515,108.62,3.940,120.00,280.2099842,493.643445,261.7945326,375.890121,0.6946,76.55,6.3915,74.106,29.208,92.27545286,226.106
28/08/2011,535,111.36,3.931,120.60,285.459588,505.7686655,270.2454439,374.1264137,0.6897,76.63,6.3872,73.869,28.804,92.27545286,226.106
04/09/2011,555,112.33,3.872,123.15,299.6236133,528.3656673,278.2370664,379.8584625,0.7039,76.8,6.383,74.839,29.178,92.71112544,226.597
11/09/2011,563,112.77,3.915,123.30,295.8597464,519.3636096,263.1723986,391.4327917,0.7324,77.58,6.3882,77.3,30.168,92.71112544,226.597
18/09/2011,575,112.22,3.809,123.80,290.90729,509.8104056,257.1097884,400.5820234,0.7247,76.8,6.383,76.593,30.552,92.71112544,226.597
25/09/2011,588,103.97,3.701,123.55,274.2670365,490.8877131,247.2810112,383.3858771,0.7409,76.61,6.388,79.228,32.117,92.71112544,226.597
02/10/2011,620,102.76,3.666,123.20,256.7353407,462.8711052,238.1870958,355.4972552,0.747,77.06,6.3822,79.075,32.194,92.79825996,226.75
09/10/2011,650,105.88,3.481,120.80,234.7464342,432.6499118,257.9365079,352.5209991,0.7475,76.73,6.375,79.149,32.144,92.79825996,226.75
16/10/2011,655,114.68,3.703,120.90,239.6988906,432.6499118,224.6840094,342.048987,0.7206,77.22,6.379,76.907,30.872,92.79825996,226.75
23/10/2011,620,109.56,3.629,119.20,253.7638669,460.3909465,229.3687537,364.3157918,0.7196,76.29,6.3838,76.628,31.1,92.79825996,226.75
30/10/2011,628,109.91,3.923,119.75,257.9239303,450.7458848,236.074368,372.6934015,0.7068,75.82,6.3588,75.216,29.725,92.79825996,226.75
06/11/2011,628,111.97,3.783,117.85,256.3391442,443.6728395,230.8384774,366.8511211,0.7248,78.23,6.341,77.162,30.513,92.62399092,227.169
13/11/2011,615,114.16,3.584,115.45,258.8153724,438.0695179,234.6965021,350.5368284,0.7272,77.12,6.342,77.131,30.369,92.62399092,227.169
20/11/2011,595,107.56,3.316,115.45,250.9904913,430.6290417,226.2455908,331.7974382,0.74,76.95,6.3568,78.255,30.869,92.62399092,227.169
27/11/2011,595,106.40,3.542,114.50,236.8264659,421.8106996,217.3353909,318.6798651,0.7555,77.74,6.3816,79.831,31.539,92.62399092,227.169
04/12/2011,535,109.94,3.584,111.90,234.4492868,411.8900647,211.180923,311.8454992,0.7461,78.02,6.3603,78.731,30.949,92.88539447,227.223
11/12/2011,490,108.62,3.317,111.15,229.8930269,413.819077,219.9992651,317.1366212,0.7475,77.53,6.3644,78.681,31.468,92.88539447,227.223
18/12/2011,460,103.35,3.127,110.70,231.9730586,408.5831864,211.4564962,304.1292797,0.7671,77.78,6.3484,80.249,32.009,92.88539447,227.223
25/12/2011,,107.96,3.114,111.30,238.1141046,417.7689594,220.3666961,305.8929871,0.7666,78.07,6.3373,80.236,31.195,92.88539447,227.223
01/01/2012,440,107.38,2.989,112.25,250.8914422,440.8252499,236.9010876,304.2395115,0.7728,76.96,6.2939,80.522,32.204,94.27954673,227.842
08/01/2012,440,113.06,3.062,113.50,260.8954041,447.6227219,241.4021164,317.3570846,0.7862,76.99,6.3094,81.597,32.105,94.27954673,227.842
15/01/2012,420,110.44,2.670,113.65,258.3201268,450.3784539,235.7987948,321.8765846,0.7891,76.94,6.3068,81.791,31.858,94.27954673,227.842
22/01/2012,420,109.86,2.343,116.50,239.3026941,434.8544974,222.2038507,326.3960846,0.7732,76.97,6.334,80.406,31.367,94.27954673,227.842
29/01/2012,405,111.46,2.678,118.10,245.6418384,447.3471487,227.7153145,323.6402919,0.756,76.67,6.334,79.011,30.12,94.27954673,227.842
05/02/2012,395,114.58,2.499,118.25,253.1695721,440.5496767,244.7089947,308.6487797,0.7608,76.56,6.303,79.057,30.151,94.19241222,228.329
12/02/2012,375,117.31,2.477,117.75,255.2496038,453.042328,245.627572,307.3259993,0.7587,77.66,6.2995,79.226,30.048,94.19241222,228.329
19/02/2012,345,119.58,2.684,118.15,253.3676704,460.0235156,235.6150794,311.6250358,0.7603,79.51,6.2988,79.456,29.96,94.19241222,228.329
26/02/2012,345,125.47,2.550,118.00,252.8724247,467.4639918,236.8092299,306.8850724,0.743,80.98,6.2978,78.401,29.165,94.19241222,228.329
04/03/2012,355,123.65,2.484,110.75,255.3486529,475.3637566,237.2685185,313.058048,0.7577,81.8,6.299,79.462,29.327,94.36668125,228.807
11/03/2012,375,125.98,2.324,107.65,263.9659271,484.7332451,245.3519988,310.9636456,0.7623,82.45,6.3107,80.084,29.424,94.36668125,228.807
18/03/2012,425,125.81,2.326,107.15,266.0459588,488.866843,239.840535,311.5148041,0.7591,83.45,6.323,79.734,29.234,94.36668125,228.807
25/03/2012,425,125.13,2.275,107.15,256.5372425,494.1945914,236.074368,316.6956943,0.7534,82.34,6.3061,79.576,29.295,94.36668125,228.807
01/04/2012,435,122.88,2.126,107.00,252.6743265,506.8709583,242.3206937,326.3960846,0.7494,82.81,6.298,79.138,29.32,94.27954673,229.187
08/04/2012,458,123.43,2.089,106.75,259.5087163,522.1193416,241.4021164,328.1597919,0.7636,81.64,6.3072,80.293,29.579,94.27954673,229.187
15/04/2012,475,121.83,1.981,105.05,251.9809826,522.4867725,236.6255144,329.262109,0.7647,80.93,6.3035,80.055,29.593,94.27954673,229.187
22/04/2012,478,118.76,1.927,103.20,238.411252,517.2508818,224.4084362,341.277365,0.7562,81.56,6.3086,79.313,29.438,94.27954673,229.187
29/04/2012,478,119.83,2.186,102.95,246.6323296,528.0900941,229.6443269,345.4661699,0.7545,80.27,6.3099,78.757,29.305,94.27954673,229.187
06/05/2012,478,113.18,2.279,99.65,261.588748,552.2486772,238.0033804,327.7188651,0.7643,79.85,6.306,79.587,29.775,94.01814319,228.713
13/05/2012,530,112.26,2.509,99.65,263.866878,528.2738095,223.7654321,332.1281333,0.7742,79.96,6.3102,80.404,30.17,94.01814319,228.713
20/05/2012,565,107.14,2.742,98.65,240.8874802,510.728983,219.6318342,341.3875967,0.7823,79.03,6.3283,81.424,31.211,94.01814319,228.713
27/05/2012,565,106.83,2.568,98.50,250.792393,518.9961787,258.6713698,340.175048,0.7989,79.68,6.3441,82.523,32.093,94.01814319,228.713
03/06/2012,565,98.43,2.326,91.25,229.199683,507.7895356,249.8530276,319.7821821,0.8043,78.02,6.3695,82.973,33.654,93.49533609,228.524
10/06/2012,600,99.47,2.299,88.50,224.8415214,495.8480306,225.3270135,304.2395115,0.7989,79.49,6.3702,82.562,32.528,93.49533609,228.524
17/06/2012,600,97.61,2.467,87.85,234.548336,523.4972075,231.6651969,309.8613285,0.7913,78.72,6.3656,81.605,32.375,93.49533609,228.524
24/06/2012,600,90.98,2.625,88.15,237.5198098,508.6162551,231.5733392,309.7510968,0.7955,80.42,6.3649,82.442,33.21,93.49533609,228.524
01/07/2012,600,97.80,2.824,88.40,255.9429477,540.3071723,267.8571429,325.6244626,0.7899,79.81,6.3537,81.753,32.395,93.5824706,228.59
08/07/2012,600,98.19,2.776,88.90,,,,,0.8138,79.67,6.3644,83.561,32.87,93.5824706,228.59
15/07/2012,600,102.40,2.874,87.55,307.1513471,611.7724868,297.8946208,329.7030358,0.8162,79.22,6.3792,83.474,32.562,93.5824706,228.59
22/07/2012,600,106.83,3.081,88.10,307.7456418,600.2902704,324.9926514,344.8047796,0.8226,78.49,6.3737,83.573,32.061,93.5824706,228.59
29/07/2012,600,106.47,3.010,88.40,322.503962,624.0814227,335.372575,340.6159748,0.8115,78.42,6.3809,82.765,32.035,93.5824706,228.59
05/08/2012,600,108.94,2.877,89.75,324.881141,634.0939153,336.0155791,349.1038162,0.8072,78.48,6.3724,82.446,31.99,94.19299749,229.918
12/08/2012,600,112.95,2.770,92.15,318.1458003,590.6452087,328.207672,351.6391455,0.8135,78.28,6.3604,82.631,31.83,94.19299749,229.918
19/08/2012,630,113.71,2.719,91.55,310.1228209,608.5574662,314.7964433,345.1354748,0.8107,79.56,6.3583,82.663,32.038,94.19299749,229.918
26/08/2012,630,113.59,2.702,91.35,322.9992076,626.010435,323.1554968,343.8126943,0.7992,78.67,6.3547,81.603,31.815,94.19299749,229.918
02/09/2012,630,114.57,2.799,91.75,314.77813,635.563639,316.7254556,337.529487,0.7949,78.39,6.3485,81.216,32.25,94.4821061,231.015
09/09/2012,630,114.25,2.682,91.20,319.7305864,650.7201646,318.1951793,328.9314138,0.7801,78.27,6.3429,80.234,31.665,94.4821061,231.015
16/09/2012,638,116.66,2.943,90.00,309.429477,629.4091711,319.0218989,320.4435724,0.7617,78.39,6.3149,78.841,30.503,94.4821061,231.015
23/09/2012,650,111.42,2.885,90.45,296.3549921,613.2422105,322.6043504,337.0885602,0.7706,78.17,6.3053,79.398,31.041,94.4821061,231.015
30/09/2012,650,112.39,3.320,89.50,295.0673534,591.563786,327.7483833,334.7736943,0.7778,77.92,6.2845,80.025,31.185,94.4821061,231.015
07/10/2012,650,112.02,3.396,86.25,299.8217116,573.2840976,324.9007937,335.9862431,0.7672,78.67,6.2845,79.428,31.008,94.38338609,231.638
14/10/2012,650,114.62,3.611,83.30,293.977813,569.8853616,316.3580247,338.7420358,0.772,78.44,6.2672,79.74,31.11,94.38338609,231.638
21/10/2012,650,110.14,3.617,83.50,292.0958796,548.3906526,311.6732804,330.9155846,0.7677,79.32,6.2538,79.688,30.892,94.38338609,231.638
28/10/2012,648,109.55,3.400,83.25,301.6045959,568.2319224,322.6962081,328.490487,0.7724,79.65,6.2485,80.156,31.398,94.38338609,231.638
04/11/2012,638,105.68,3.554,82.90,299.4255151,568.4156379,317.6440329,326.9472431,0.7791,80.47,6.2415,80.683,31.48,94.54095028,231.249
11/11/2012,633,109.40,3.503,84.70,294.8692552,554.3614051,328.4832451,329.262109,0.7865,79.5,6.2452,81.098,31.575,94.54095028,231.249
18/11/2012,625,108.95,3.790,85.55,284.4690967,518.4450323,315.1638742,322.4277431,0.7851,81.3,6.2356,81.31,31.71,94.54095028,231.249
25/11/2012,620,111.38,3.901,85.45,292.6901743,512.4742798,309.2849794,327.2779382,0.7709,82.42,6.2287,80.236,31.05,94.54095028,231.249
02/12/2012,620,111.23,3.561,85.90,296.0578447,523.4972075,311.9488536,328.9314138,0.7689,82.48,6.2267,80.163,30.865,95.23660908,231.221
09/12/2012,615,107.02,3.551,93.20,296.7511886,534.1527043,309.3768372,338.9624992,0.7734,82.48,6.2301,80.402,30.826,95.23660908,231.221
16/12/2012,605,109.15,3.314,93.75,287.9358162,541.8687537,305.9781011,340.6159748,0.7599,83.48,6.2415,79.56,30.707,95.23660908,231.221
23/12/2012,605,108.97,3.451,93.45,286.8462758,549.7685185,296.8841858,335.2146211,0.7584,84.23,6.2286,79.712,30.828,95.23660908,231.221
30/12/2012,605,110.62,3.469,93.55,279.0213946,529.0086714,291.6482951,338.3011089,0.7563,86.02,6.2317,79.785,30.369,95.23660908,231.221
06/01/2013,600,111.31,3.287,95.00,,,,,0.7651,88.15,6.2305,80.61,30.328,96.18855208,231.679
13/01/2013,600,110.64,3.327,93.65,271.59271,518.3531746,276.0324809,330.1439626,0.7496,89.18,6.2161,79.611,30.328,96.18855208,231.679
20/01/2013,593,111.89,3.566,93.25,286.8462758,536.3572898,281.8195179,332.0179016,0.751,90.08,6.2154,80.116,30.267,96.18855208,231.679
27/01/2013,578,113.28,3.444,93.25,288.6291601,533.4178424,286.3205467,339.5136577,0.7431,90.92,6.2205,79.82,30.041,96.18855208,231.679
03/02/2013,570,116.76,3.301,95.40,288.9263074,531.9481188,286.3205467,338.4113406,0.7326,92.72,6.2274,79.135,29.863,97.24626653,232.937
10/02/2013,570,118.90,3.272,96.00,290.90729,547.0127866,280.3497942,350.7572918,0.7482,92.69,6.2325,80.316,30.17,97.24626653,232.937
17/02/2013,570,117.66,3.153,94.85,278.2290016,525.9773663,272.4500294,349.3242796,0.7482,93.52,6.2325,80.576,30.113,97.24626653,232.937
24/02/2013,550,114.10,3.291,94.50,277.5356577,544.8082011,271.3477366,353.2926211,0.7585,93.41,6.2351,81.585,30.39,97.24626653,232.937
03/03/2013,550,110.40,3.456,94.05,274.7622821,533.234127,256.9260729,339.9545845,0.768,93.59,6.2226,82.358,30.696,96.37188925,232.282
10/03/2013,540,110.85,3.629,92.05,286.4500792,547.563933,255.7319224,338.0806455,0.7692,96.03,6.2147,82.731,30.793,96.37188925,232.282
17/03/2013,535,109.82,3.872,92.55,291.0063391,556.5659906,254.9970606,335.9862431,0.7647,95.28,6.2135,82.256,30.626,96.37188925,232.282
24/03/2013,530,107.66,3.927,91.80,285.2614897,517.8938859,261.8863904,320.5538041,0.77,94.52,6.2122,82.529,30.85,96.37188925,232.282
31/03/2013,530,110.02,4.024,90.65,290.5110935,528.0900941,265.3769841,329.0416455,0.78,94.22,6.2108,83.175,31.078,96.37188925,232.282
07/04/2013,510,104.12,4.125,88.40,254.4572108,511.0045561,243.9741329,336.5374016,0.7698,97.53,6.2015,82.603,31.505,96.56241888,231.797
14/04/2013,510,103.11,4.222,89.40,250.9904913,506.3198119,261.7945326,343.4819992,0.7629,98.4,6.1919,82.406,31.065,96.56241888,231.797
21/04/2013,510,99.65,4.408,87.40,256.2400951,512.5661376,254.9052028,340.3955114,0.7661,99.52,6.1776,82.846,31.665,96.56241888,231.797
28/04/2013,510,103.16,4.151,86.95,,,,,0.7675,98.05,6.165,82.571,31.288,96.56241888,231.797
05/05/2013,511,104.19,4.041,87.50,270.9984152,540.7664609,260.7840976,323.1993651,0.7625,99.03,6.1557,82.195,31.08,95.98406062,231.893
12/05/2013,513,103.91,3.910,87.35,268.9183835,530.7539683,254.6296296,337.6397187,0.7696,101.61,6.1417,83.231,31.358,95.98406062,231.893
19/05/2013,513,104.64,4.055,87.70,284.4690967,558.8624339,257.7527925,338.5215723,0.7789,103.21,6.1412,84.387,31.453,95.98406062,231.893
26/05/2013,505,102.64,4.237,87.75,257.3296355,538.1025867,251.78204,334.5532309,0.7733,101.29,6.1316,83.758,31.33,95.98406062,231.893
02/06/2013,495,100.39,3.984,87.70,264.0649762,554.5451205,254.9052028,337.7499504,0.7693,100.48,6.1348,83.401,31.922,95.98406062,232.445
09/06/2013,493,104.56,3.828,85.50,259.8058637,563.0878895,260.4166667,340.8364382,0.7562,97.55,6.1335,81.66,32.208,95.98406062,232.445
16/06/2013,493,105.93,3.733,83.75,257.5277338,555.4636978,253.4354791,352.7414626,0.7492,94.08,6.1308,80.65,31.727,95.98406062,232.445
23/06/2013,460,100.91,3.771,83.15,264.8573693,555.739271,250.0367431,359.9065235,0.7621,97.9,6.1334,82.517,32.775,95.98406062,232.445
30/06/2013,444,102.16,3.565,83.00,258.8153724,555.5555556,249.4855967,344.2536211,0.7687,99.14,6.1376,83.376,32.835,95.98406062,232.445
07/07/2013,444,107.72,3.617,76.95,259.7068146,577.0502646,237.2685185,347.2298772,0.7793,101.2,6.1326,84.689,33.328,96.07897287,232.9
14/07/2013,433,108.81,3.644,76.60,274.0689382,591.2882128,242.5044092,326.3960846,0.7652,99.22,6.1375,83.163,32.64,96.07897287,232.9
21/07/2013,430,108.07,3.789,77.30,212.4603803,534.1527043,257.0179306,334.4429992,0.7609,100.65,6.1379,82.711,32.377,96.07897287,232.9
28/07/2013,410,107.17,3.555,77.25,214.2432647,558.5868607,242.4125514,344.5843162,0.753,98.28,6.1316,81.764,32.788,96.07897287,232.9
04/08/2013,400,108.95,3.347,77.00,193.8391442,502.4617872,239.3812463,349.2140479,0.7529,98.97,6.1295,81.978,32.835,96.56227785,233.456
11/08/2013,410,108.22,3.230,77.70,185.9152139,488.5912698,237.0848031,347.4503406,0.7494,96.22,6.1219,81.17,32.88,96.56227785,233.456
18/08/2013,430,110.40,3.368,78.70,187.0047544,504.7582305,233.3186361,334.6634626,0.7502,97.53,6.115,81.293,32.917,96.56227785,233.456
25/08/2013,430,111.04,3.485,78.30,195.4239303,485.7436802,235.7069371,341.8285236,0.7472,98.75,6.121,81.392,33.035,96.56227785,233.456
01/09/2013,440,114.01,3.581,78.55,204.3383518,524.5995003,240.5753968,354.7256333,0.7562,98.17,6.1195,82.142,33.268,97.33187089,233.544
08/09/2013,440,116.12,3.530,77.10,,,,,0.7588,99.11,6.1205,82.167,33.273,97.33187089,233.544
15/09/2013,440,112.78,3.677,77.80,189.0847861,515.9648736,231.0221928,338.1908772,0.7522,99.36,6.1188,81.448,32.465,97.33187089,233.544
22/09/2013,430,109.22,3.687,78.40,180.8637084,495.3887419,235.6150794,343.151304,0.7394,99.31,6.1212,80.549,31.863,97.33187089,233.544
29/09/2013,435,108.63,3.589,78.40,179.5760697,480.5077895,240.1161082,342.4899138,0.7396,98.26,6.1199,80.377,32.315,97.33187089,233.544
06/10/2013,438,109.46,3.506,80.00,174.9207607,471.3220165,249.3018812,333.5611455,0.7376,97.47,6.1215,80.22,32.179,97.4296037,233.669
13/10/2013,438,111.28,3.776,80.45,177.9912837,476.3741917,255.2726337,326.8370114,0.7385,98.58,6.1206,80.452,32.225,97.4296037,233.669
20/10/2013,438,109.94,3.764,81.30,173.1378764,467.739565,254.4459142,334.1123041,0.7307,97.73,6.0968,79.727,31.865,97.4296037,233.669
27/10/2013,438,106.93,3.707,81.45,175.911252,478.8543504,257.1097884,336.4271699,0.7244,97.42,6.084,79.246,31.811,97.4296037,233.669
03/11/2013,420,105.91,3.513,84.40,170.6616482,467.0965608,250.2204586,338.6318041,0.7415,98.69,6.0995,80.81,32.462,97.33180037,234.1
10/11/2013,400,105.12,3.559,84.55,168.8787639,464.4326867,243.5148442,335.7657797,0.7479,99.08,6.0906,81.387,32.66,97.33180037,234.1
17/11/2013,385,108.50,3.660,84.70,172.2464342,480.5996473,237.452234,347.8912674,0.741,100.19,6.0922,80.898,32.571,97.33180037,234.1
24/11/2013,390,111.05,3.768,84.40,,,,,0.7376,101.28,6.0937,80.742,32.745,97.33180037,234.1
01/12/2013,405,109.69,3.954,84.55,168.2844691,488.4075544,239.7486772,348.442426,0.7358,102.44,6.0932,80.657,33.149,97.62380008,234.719
08/12/2013,413,111.61,4.114,85.30,165.0158479,485.468107,238.7382422,350.5368284,0.7297,102.91,6.0818,80.315,32.767,97.62380008,234.719
15/12/2013,403,108.83,4.351,85.40,169.770206,493.7353028,234.7883598,341.9387553,0.7276,103.22,6.0713,80.22,32.903,97.62380008,234.719
22/12/2013,423,111.77,4.418,85.85,167.6901743,491.5307172,228.4501764,342.8206089,0.7315,104.08,6.0713,80.75,32.985,97.62380008,234.719
29/12/2013,423,112.18,4.407,85.95,172.048336,488.1319812,223.9491476,339.5136577,0.7277,105.17,6.0686,80.538,32.612,97.62380008,234.719
05/01/2014,423,106.89,4.304,86.50,167.7892235,488.0401235,220.6422693,340.3955114,0.7359,104.86,6.0515,80.955,33.2,98.6,235.288
12/01/2014,423,107.25,4.053,83.80,169.4730586,476.4660494,222.5712816,348.0014992,0.7316,104.15,6.0522,80.754,33.002,98.6,235.288
19/01/2014,418,106.48,4.326,83.55,172.1473851,487.4889771,210.7216343,342.4899138,0.7385,104.31,6.0503,81.362,33.615,98.6,235.288
26/01/2014,410,107.88,5.182,82.60,,,,,0.7311,102.3,6.0488,80.541,34.51,98.6,235.288
02/02/2014,409,106.40,4.943,82.35,171.0578447,473.1591711,207.0473251,341.277365,0.7415,102.03,6.061,81.403,35.176,99.1,235.547
09/02/2014,409,109.57,4.775,77.90,172.6426307,474.9963257,207.1391828,337.3090236,0.7334,102.34,6.0634,80.758,34.752,99.1,235.547
16/02/2014,412,109.08,5.214,77.35,175.5150555,487.0296884,214.8552322,342.7103772,0.7304,101.8,6.0668,80.179,35.12,99.1,235.547
23/02/2014,425,109.85,6.135,77.60,176.4064976,491.4388595,219.9074074,343.5922309,0.7278,102.53,6.0915,80.27,35.51,99.1,235.547
02/03/2014,438,109.07,4.609,77.55,178.8827258,509.4429747,226.9804527,353.7335479,0.7245,101.81,6.1451,79.72,36.05,98.6,236.028
09/03/2014,448,109.00,4.618,74.45,183.8351823,517.0671664,230.287331,333.1202187,0.7206,103.28,6.1261,79.722,36.388,98.6,236.028
16/03/2014,448,108.57,4.425,74.50,187.0047544,521.4763374,236.9929453,331.7974382,0.7187,101.36,6.1502,79.438,36.565,98.6,236.028
23/03/2014,493,106.92,4.313,74.50,189.77813,511.3719871,247.8321576,341.8285236,0.7249,102.27,6.2251,80.261,36.248,98.6,236.028
30/03/2014,493,108.07,4.485,74.35,194.1362916,523.7727807,262.5293945,342.1592187,0.7271,102.81,6.2122,80.335,35.807,98.6,236.028
06/04/2014,493,106.72,4.439,73.55,194.9286846,527.8145209,255.5482069,341.9387553,0.7298,103.28,6.2123,80.571,35.324,98.2,236.468
13/04/2014,500,107.33,4.620,74.50,197.8011094,538.010729,248.4751617,343.7024626,0.7202,101.61,6.2114,79.523,35.645,98.2,236.468
20/04/2014,503,109.53,4.741,74.25,199.2868463,542.4199001,249.393739,339.9545845,0.7238,102.42,6.2242,79.903,35.615,98.2,236.468
27/04/2014,505,109.58,4.647,73.40,193.5419968,550.6870958,245.5357143,334.883926,0.7229,102.17,6.2537,79.818,36.02,98.2,236.468
04/05/2014,508,108.59,4.674,73.40,201.1687797,554.1776896,257.2935038,340.6159748,0.7209,102.19,6.2594,79.563,35.847,98.3,236.918
11/05/2014,508,107.89,4.531,73.50,199.3858954,540.8583186,265.0095532,342.2694504,0.7268,101.86,6.2276,79.961,35.233,98.3,236.918
18/05/2014,500,109.75,4.413,74.25,197.1077655,545.175632,259.2225162,336.8680967,0.7302,101.52,6.2335,80.107,34.745,98.3,236.918
25/05/2014,463,110.54,4.405,74.25,189.0847861,545.7267784,247.8321576,337.8601821,0.7335,101.97,6.2366,80.45,34.125,98.3,236.918
01/06/2014,463,109.41,4.542,73.90,189.3819334,556.8415638,239.7486772,336.0964748,0.7337,101.78,6.2479,80.404,34.92,98.2,237.231
08/06/2014,463,108.61,4.710,72.25,184.429477,551.3300999,228.0827454,327.7188651,0.733,102.48,6.2505,80.427,34.447,98.2,237.231
15/06/2014,463,113.41,4.739,72.15,178.6846276,535.3468548,225.0514403,311.8454992,0.7384,102.07,6.2095,80.656,34.385,98.2,237.231
22/06/2014,455,114.81,4.531,72.00,174.7226624,522.3949148,213.4773663,323.3095968,0.7353,102.08,6.2245,80.441,34.458,98.2,237.231
29/06/2014,445,113.30,4.409,71.90,176.1093502,523.4972075,213.0180776,322.4277431,0.7327,101.38,6.2185,80.086,33.753,98.2,237.231
06/07/2014,438,110.64,4.406,69.85,168.0863708,514.5870076,207.5066138,320.5538041,0.7356,102.12,6.204,80.281,34.399,98.2,237.498
13/07/2014,440,106.66,4.146,69.65,162.1434231,500.808348,200.249853,322.2072797,0.7349,101.38,6.2035,80.229,34.1629,98.2,237.498
20/07/2014,440,107.24,3.951,69.10,154.6156894,475.8230453,201.9951499,317.0263895,0.7394,101.33,6.208,80.595,35.1145,98.2,237.498
27/07/2014,440,108.39,3.781,69.30,144.2155309,432.0069077,194.7383892,286.1615115,0.7446,101.84,6.1917,81.125,35.095,98.2,237.498
03/08/2014,445,104.84,3.798,68.95,145.7012678,454.3283363,196.4836861,284.9489627,0.7446,102.63,6.1798,81.377,35.7482,98.4,237.46
10/08/2014,445,105.02,3.962,70.55,142.1354992,452.8586126,199.8824221,282.7443286,0.7457,102.06,6.1562,81.454,36.2593,98.4,237.46
17/08/2014,455,103.53,3.776,70.25,141.3431062,483.079806,200.8009994,278.3350603,0.7463,102.36,6.1472,81.469,36.1783,98.4,237.46
24/08/2014,510,102.29,3.840,69.25,142.9278922,409.8691946,199.3312757,289.7991578,0.7551,103.94,6.1515,82.377,36.161,98.4,237.46
31/08/2014,498,103.19,4.065,69.25,142.6307448,413.6353616,199.3312757,285.9410481,0.7614,104.08,6.1433,82.783,37.0749,98.4,237.46
07/09/2014,510,100.82,3.793,66.10,142.2345483,400.3159906,202.1788654,277.4532066,0.7722,105.1,6.1405,83.757,37.0735,98.9,237.477
14/09/2014,520,97.11,3.857,65.90,134.4096672,400.7752792,196.0243974,271.6109262,0.7713,107.33,6.1346,84.24,37.8805,98.9,237.477
21/09/2014,540,98.39,3.837,66.10,134.0134707,356.9591417,179.4900059,278.2248286,0.7794,109.05,6.141,84.865,38.5396,98.9,237.477
28/09/2014,570,97.00,3.984,66.30,130.8438986,344.7420635,175.1726925,276.6815847,0.7884,109.28,6.1271,85.767,39.1123,98.9,237.477
05/10/2014,598,92.31,4.039,64.65,129.0610143,339.6898883,176.8261317,280.7601579,0.7989,109.77,6.139,86.823,39.9386,98.9,237.43
12/10/2014,613,90.21,3.859,64.50,131.7353407,346.2117872,180.5922986,280.0987676,0.7919,107.67,6.1311,86.031,40.376,98.9,237.43
19/10/2014,618,86.16,3.766,64.10,137.0839937,347.31408,185.6444738,278.445292,0.7835,106.88,6.1239,85.213,40.6523,98.9,237.43
26/10/2014,608,86.13,3.623,64.35,137.9754358,346.946649,188.675779,275.5792676,0.7893,108.16,6.117,85.818,41.9405,98.9,237.43
02/11/2014,605,85.86,3.873,64.30,143.8193344,369.6355085,192.074515,269.7369871,0.7984,112.33,6.1127,87.016,43.034,98.6,236.983
09/11/2014,605,83.39,4.412,62.10,147.9793978,377.994562,197.7696943,265.7686457,0.803,114.54,6.1227,87.726,46.65,98.6,236.983
16/11/2014,595,79.41,4.020,63.20,146.2955626,377.5352734,190.0536449,258.493353,0.7985,116.28,6.1295,87.593,47.196,98.6,236.983
23/11/2014,595,80.36,4.266,63.40,149.5641838,380.7502939,202.7300118,262.5719262,0.8071,117.81,6.1249,88.405,45.7308,98.6,236.983
30/11/2014,565,70.15,4.088,63.45,145.6022187,379.8317166,199.239418,274.3667188,0.8031,118.64,6.1432,88.413,50.4085,98.6,236.983
07/12/2014,555,69.07,3.802,62.35,148.7717908,373.6772487,222.9387125,267.6425847,0.8139,121.42,6.1502,89.36,52.5101,99,236.252
14/12/2014,543,61.85,3.795,63.05,149.5641838,383.5060259,224.132863,265.5481823,0.8024,118.8,6.1869,88.345,58.1819,99,236.252
21/12/2014,490,61.38,3.464,63.05,161.8462758,381.9444444,232.4000588,274.0360237,0.8177,119.5,6.2199,89.841,58.6014,99,236.252
28/12/2014,460,59.45,3.007,63.25,163.1339144,381.4851558,229.9199001,268.0835115,0.8213,120.41,6.2129,90.31,53.95,99,236.252
04/01/2015,460,56.42,3.003,61.30,163.5301109,382.771164,226.1537331,260.5877555,0.8331,120.5,6.2061,91.383,55.9077,99.3,234.718
11/01/2015,433,50.11,2.946,60.40,160.8557845,382.0363022,216.4168136,249.7850482,0.8445,118.53,6.2088,92.147,61.4457,99.3,234.718
18/01/2015,420,50.17,3.127,60.55,159.2709984,372.3912404,204.1078777,247.9111092,0.8643,117.64,6.207,92.89,65.122,99.3,234.718
25/01/2015,410,48.79,2.986,62.30,150.5546751,364.1240447,195.7488242,249.7850482,0.8922,117.78,6.2284,95.053,64.2388,99.3,234.718
01/02/2015,400,52.99,2.691,62.45,152.1394612,361.3683128,191.2477954,251.1078287,0.8859,117.45,6.25,94.998,68.8629,100.5,235.236
