Date,1,0,2
2016-07-03,62900.0,11000.0,1472300.0
2016-07-04,376700.0,80700.0,1466600.0
2016-07-05,309700.0,131300.0,2030000.0
2016-07-06,194100.0,117800.0,2235000.0
2016-07-07,258200.0,114800.0,2797400.0
2016-07-08,446300.0,107000.0,2202100.0
2016-07-09,51200.0,3900.0,1985000.0
2016-07-10,101000.0,3900.0,1411300.0
2016-07-11,297800.0,172500.0,2005400.0
2016-07-12,112200.0,72100.0,1428300.0
2016-07-13,642500.0,66800.0,1439100.0
2016-07-14,167200.0,171500.0,1604800.0
2016-07-15,384100.0,299200.0,2075000.0
2016-07-16,81200.0,400.0,1496700.0
2016-07-17,62600.0,28800.0,1267600.0
2016-07-18,292900.0,133500.0,1138000.0
2016-07-19,287000.0,127700.0,1488500.0
2016-07-20,106200.0,148000.0,0.0
2016-07-21,259700.0,227700.0,0.0
2016-07-22,185900.0,164500.0,0.0
2016-07-23,323900.0,40300.0,1736700.0
2016-07-24,20300.0,12400.0,1236000.0
2016-07-25,141400.0,132000.0,1720100.0
2016-07-26,53400.0,55400.0,1394900.0
2016-07-27,73200.0,74000.0,2223200.0
2016-07-28,174300.0,56000.0,145000.0
2016-07-29,612500.0,96000.0,1785600.0
2016-07-30,562500.0,10900.0,1490800.0
2016-07-31,39400.0,50000.0,1466700.0
2016-08-01,76500.0,161400.0,1721400.0
2016-08-02,162900.0,176300.0,1514400.0
2016-08-03,98900.0,149800.0,1493000.0
2016-08-04,163700.0,34800.0,940000.0
2016-08-05,222600.0,148400.0,2372900.0
2016-08-06,69700.0,8000.0,292200.0
2016-08-07,70700.0,2900.0,0.0
2016-08-08,146900.0,31400.0,0.0
2016-08-09,45100.0,29100.0,0.0
2016-08-10,68000.0,5500.0,0.0
2016-08-11,37100.0,30200.0,0.0
2016-08-12,143000.0,135200.0,0.0
2016-08-13,97600.0,30000.0,1272700.0
2016-08-14,79600.0,3900.0,1190600.0
2016-08-15,266300.0,24700.0,1624800.0
2016-08-16,598000.0,48000.0,1491900.0
2016-08-17,100600.0,23800.0,1310700.0
2016-08-18,498300.0,6900.0,2167800.0
2016-08-19,105100.0,21000.0,1721900.0
2016-08-20,0.0,0.0,1152500.0
2016-08-21,0.0,0.0,1366000.0
2016-08-22,0.0,105800.0,1766000.0
2016-08-23,220300.0,70100.0,1463600.0
2016-08-24,131400.0,59400.0,1675400.0
2016-08-25,264100.0,82000.0,1367800.0
2016-08-26,289400.0,20400.0,1486100.0
2016-08-27,92400.0,0.0,1330800.0
2016-08-28,110600.0,0.0,143900.0
2016-08-29,433800.0,115400.0,1125100.0
2016-08-30,221600.0,6700.0,1234100.0
2016-08-31,686800.0,112800.0,437500.0
2016-09-01,516500.0,260700.0,1512800.0
2016-09-02,230600.0,164900.0,1958600.0
2016-09-03,93900.0,53900.0,1926000.0
2016-09-04,72600.0,0.0,1313600.0
